kw_id,keyword,translation,detected_on,url,test_regime,retest_count,is_curr_blocked,is_group_chat
353,个人崇拜+总书记,Personal worship + general secretary,2019-10-31 13:36:59,http://fangtan.china.com.cn/2019-10/21/content_75323855.htm,state_media,1,1,0
352,个人崇拜+总书记,Personal worship + general secretary,2019-10-31 13:36:02,http://fangtan.china.com.cn/2019-10/21/content_75323855.htm,state_media,40,1,1
351,发生意外+滑道+游客+应急,Accidents + chutes + tourists + emergency,2019-10-31 13:17:15,http://travel.china.com.cn/txt/2019-10/21/content_75322083.html,state_media,30,0,1
350,调查+受访+立场+新闻,Survey + Interview + Position + News,2019-10-31 12:43:47,http://news.china.com.cn/2019-10/21/content_75321699.htm,state_media,29,0,1
349,侨胞+组成+台湾+成为,Overseas Chinese + composition + Taiwan + become,2019-10-31 11:38:50,http://www.china.com.cn/txt/2019-10/21/content_75322366.htm,state_media,30,0,1
348,印控+享有+克什+地区,Printed control + enjoy + Kash + area,2019-10-31 11:06:51,http://news.china.com.cn/2019-10/21/content_75321211.htm,state_media,31,0,1
347,不满+老人+最高领导人,Dissatisfaction + old man + top leader,2019-10-31 10:47:38,http://www.china.com.cn/opinion/think/2019-10/19/content_75318037.htm,state_media,1,1,0
346,不满+老人+最高领导人,Dissatisfaction + old man + top leader,2019-10-31 10:46:41,http://www.china.com.cn/opinion/think/2019-10/19/content_75318037.htm,state_media,42,0,1
344,习近平+一带一路+鼓吹,Xi Jinping + Belt and Road + Advocating,2019-10-31 9:23:38,http://www.china.com.cn/opinion/think/2019-10/19/content_75318037.htm,state_media,1,1,0
343,习近平+一带一路+鼓吹,Xi Jinping + Belt and Road + Advocating,2019-10-31 9:22:37,http://www.china.com.cn/opinion/think/2019-10/19/content_75318037.htm,state_media,50,1,1
342,非正式+召开+关注+峰会,Informal + convening + attention + summit,2019-10-31 8:58:50,http://www.china.com.cn/opinion/think/2019-10/19/content_75318037.htm,state_media,32,0,1
341,集会+警方+声援+参与,Assembly + police + solidarity + participation,2019-10-31 8:24:48,http://www.xinhuanet.com/world/2019-10/20/c_1125128956.htm,state_media,32,0,1
340,经济+显示+指数+上涨,Economy + display + index + rise,2019-10-31 7:59:43,http://www.xinhuanet.com/fortune/2019-10/21/c_1210319602.htm,state_media,44,0,1
339,开放+确立+领域+建设+得+日,Open + establishment + field + construction + get + day,2019-10-31 7:36:27,http://www.xinhuanet.com/politics/leaders/2019-10/21/c_1125133417.htm,state_media,34,0,1
338,处理+陈同佳+追诉+司法,Handling + Chen Tongjia + Prosecution + Justice,2019-10-31 7:01:43,http://www.xinhuanet.com/gangao/2019-10/21/c_1125129129.htm,state_media,29,0,1
337,处理+陈同佳+追诉+台方,Processing + Chen Tongjia + prosecution + Taiwan,2019-10-31 6:41:53,http://www.xinhuanet.com/gangao/2019-10/21/c_1125129129.htm,state_media,32,0,1
336,台港+合作+进行+港方,Taiwan and Hong Kong + cooperation + carry + Hong Kong side,2019-10-31 6:22:01,http://www.xinhuanet.com/gangao/2019-10/21/c_1125129129.htm,state_media,29,0,1
335,乡村+农民+告老还乡+振兴,Village + farmers + returning home + revitalization,2019-10-31 5:55:52,http://www.xinhuanet.com/politics/2019-10/19/c_1125126749.htm,state_media,34,0,1
334,特区政府+杀人+赴台+台湾,SAR Government + Killing + Going to Taiwan + Taiwan,2019-10-31 5:28:41,http://www.xinhuanet.com/2019-10/19/c_1125124448.htm,state_media,31,0,1
333,执法+陈同佳+追诉+台湾,Law Enforcement + Chen Tongjia + Prosecution + Taiwan,2019-10-31 5:10:22,http://www.xinhuanet.com/2019-10/19/c_1125124448.htm,state_media,31,0,1
332,成为+标语+出现+信赖,Become + slogan + appear + trust,2019-10-31 4:47:55,http://www.xinhuanet.com/caipiao/2019-10/21/c_1125130117.htm,state_media,35,0,1
331,习近平+影响+伴,Xi Jinping + influence + companion,2019-10-31 3:56:11,http://www.xinhuanet.com/world/2019-10/21/c_1125130927.htm,state_media,44,0,1
330,发起+诉讼+司法+案件,Initiation + litigation + justice + case,2019-10-31 3:30:40,http://www.xinhuanet.com/politics/2019-10/21/c_1125133417.htm,state_media,32,0,1
329,猪肉价+涨价+商量+羊肉,Pork price + price increase + negotiation + lamb,2019-10-31 2:52:00,http://www.thepaper.cn/newsDetail_forward_4729233,state_media,33,0,1
328,死亡+发明+机器+状态,Death + invention + machine + status,2019-10-31 2:22:46,http://www.thepaper.cn/newsDetail_forward_4733887,state_media,31,0,1
327,活动+本港+减少+日本,Activity + Hong Kong + Reduction + Japan,2019-10-31 1:51:07,http://travel.gmw.cn/2019-10/21/content_33249405.htm,state_media,33,0,1
326,巩固+时期+专家+预期,Consolidation + period + expert + expectation,2019-10-31 1:26:17,http://economy.gmw.cn/2019-10/21/content_33248886.htm,state_media,32,0,1
325,习+接班人,Xi + successor,2019-10-31 1:00:46,http://news.gmw.cn/2019-10/21/content_33248627.htm,state_media,39,0,1
324,国社+习近平+批判,Guoshe + Xi Jinping + Criticism,2019-10-31 0:31:12,http://www.gmw.cn/xueshu/2019-10/21/content_33249324.htm,state_media,1,1,0
323,国社+习近平+批判,Guoshe + Xi Jinping + Criticism,2019-10-31 0:30:13,http://www.gmw.cn/xueshu/2019-10/21/content_33249324.htm,state_media,61,0,1
322,复兴+民族+统治+科学性,Revival + national + domination + scientific,2019-10-30 23:58:55,http://www.gmw.cn/xueshu/2019-10/21/content_33249352.htm,state_media,35,0,1
321,社会+滥用+儿童+保护,Society + abuse + children + protection,2019-10-30 23:39:03,http://edu.gmw.cn/2019-10/21/content_33249161.htm,state_media,33,0,1
320,负责+否定+总书记,Responsible + Negative + General Secretary,2019-10-30 23:09:16,http://www.gmw.cn/xueshu/2019-10/21/content_33249520.htm,state_media,33,0,1
319,走向+香港+一国两制+认知,"Going to + Hong Kong + One Country, Two Systems + Cognition",2019-10-30 22:53:59,http://www.gmw.cn/xueshu/2019-10/21/content_33249520.htm,state_media,35,0,1
318,中央领导+一封信,Central leadership + a letter,2019-10-30 21:19:06,http://news.gmw.cn/2019-10/21/content_33248479.htm,state_media,37,1,1
317,国家领导人+一封信,National leader + a letter,2019-10-30 21:06:05,http://news.gmw.cn/2019-10/21/content_33248479.htm,state_media,38,1,1
316,包子+不靠谱,Buns + not reliable,2019-10-30 20:49:44,http://life.gmw.cn/2019-10/21/content_33249388.htm,state_media,1,1,0
315,包子+不靠谱,Buns + not reliable,2019-10-30 20:48:46,http://life.gmw.cn/2019-10/21/content_33249388.htm,state_media,60,0,1
314,意识形态+挑战+中国梦+来自,Ideology + Challenge + Chinese Dream + from,2019-10-30 20:32:10,http://www.gmw.cn/xueshu/2019-10/21/content_33249380.htm,state_media,31,0,1
313,总书记+绿+救济,General Secretary + Green + Relief,2019-10-30 19:15:20,https://politics.gmw.cn/2019-10/21/content_33250679.htm,state_media,40,1,1
312,体制+审查+前提+讨论,System + review + premises + discussion,2019-10-30 18:01:34,http://news.gmw.cn/2019-10/21/content_33248692.htm,state_media,35,0,1
311,国家+投资+不满+哈萨克,Country + Investment + Dissatisfaction + Kazakh,2019-10-30 17:11:54,http://theory.gmw.cn/2019-10/21/content_33251012.htm,state_media,34,0,1
310,中美关系+会晤+庄园+奥巴马,Sino-US Relations + Meeting + Manor + Obama,2019-10-30 15:54:34,http://theory.gmw.cn/2019-10/21/content_33251012.htm,state_media,37,1,1
309,习近平+全会+观察+面临,Xi Jinping + Plenary + Observation + Face,2019-10-30 15:31:18,http://theory.gmw.cn/2019-10/21/content_33251012.htm,state_media,33,0,1
308,阶级斗争为纲+总书记,Class struggle is the key + general secretary,2019-10-30 15:10:18,http://theory.gmw.cn/2019-10/21/content_33251012.htm,state_media,1,1,0
307,阶级斗争为纲+总书记,Class struggle is the key + general secretary,2019-10-30 15:09:17,http://theory.gmw.cn/2019-10/21/content_33251012.htm,state_media,40,0,1
306,来+皇帝+上海,Come + Emperor + Shanghai,2019-10-30 14:19:11,http://culture.gmw.cn/2019-10/21/content_33249209.htm,state_media,37,0,1
305,支持+记者+抗议+警方,Support + reporter + protest + police,2019-10-30 14:01:21,http://intl.ce.cn/sjjj/qy/201910/21/t20191021_33389141.shtml,state_media,32,0,1
304,关税+制造业+就业+增速,Tariff + manufacturing + employment + growth rate,2019-10-30 13:30:01,http://intl.ce.cn/sjjj/qy/201910/21/t20191021_33389328.shtml,state_media,34,0,1
303,调查+总统+亨特+指控,Investigation + President + Hunt + Accusation,2019-10-30 12:45:52,http://intl.ce.cn/sjjj/qy/201910/21/t20191021_33389168.shtml,state_media,36,0,1
302,缩减+形势+范围+贸易,Reduce + situation + range + trade,2019-10-30 12:05:21,http://www.ce.cn/xwzx/gnsz/gdxw/201910/21/t20191021_33390826.shtml,state_media,34,0,1
301,破产+企业+资金链断裂+置业有限公司,"Bankruptcy + Enterprise + Capital Chain Break + Real Estate Co., Ltd.",2019-10-30 11:28:40,http://www.ce.cn/cysc/fdc/fc/201910/21/t20191021_33388127.shtml,state_media,35,0,1
300,机制+处理+认为+投诉,Mechanism + Processing + Think + Complaint,2019-10-30 10:46:30,http://www.chinanews.com/sh/2019/10-21/8984747.shtml,state_media,33,0,1
299,活动+驻华大使+限制+在中国,Activity + Ambassador to China + Restriction + in China,2019-10-30 10:14:55,http://www.chinanews.com/gn/2019/10-21/8985493.shtml,state_media,33,0,1
298,领事+处置+日方+可否,Consular + Disposal + Japanese + Can,2019-10-30 7:35:56,http://www.chinanews.com/gn/2019/10-21/8985493.shtml,state_media,30,0,1
297,人权+确认+议员+保护,Human Rights + Confirmation + Member of Parliament + Protection,2019-10-30 6:40:13,http://www.chinanews.com/gj/2019/10-21/8985391.shtml,state_media,35,0,1
296,军事合作+联合+俄中+巡航,Military cooperation + joint + Russia + cruise,2019-10-30 6:14:54,http://www.chinanews.com/mil/2019/10-21/8984698.shtml,state_media,30,0,1
295,请求+港府+进行+司法,Request + Hong Kong Government + Conduct + Justice,2019-10-30 5:43:21,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,33,0,1
294,自首+请求+港府+港方,Surrender + request + Hong Kong government + Hong Kong side,2019-10-30 5:26:06,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,32,0,1
293,台方+声明+港府+自首,Taiwan + statement + Hong Kong government + surrender,2019-10-30 5:08:58,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,33,0,1
292,台湾+港警+没有+打击,Taiwan + Hong Kong Police + No + Strike,2019-10-30 4:52:01,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,33,0,1
291,特区政府+自首+台湾+漠视,SAR Government + surrender + Taiwan + disregard,2019-10-30 4:30:53,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,32,0,1
290,协助+台湾+管辖权+愿意,Assistance + Taiwan + Jurisdiction + Willingness,2019-10-30 4:10:51,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,30,0,1
289,协作+有关+台港+台湾,Collaboration + related + Taiwan and Hong Kong + Taiwan,2019-10-30 3:31:17,http://www.chinanews.com/ga/2019/10-21/8984672.shtml,state_media,34,0,1
288,发起网上联署+守护香港大联盟+反黑暴,Initiating Online Alliance + Protecting Hong Kong Major League + Anti-Black Storm,2019-10-30 3:09:11,http://www.chinanews.com/ga/2019/10-21/8984603.shtml,state_media,31,0,1
287,市民+警队+蒙面+反对,Citizen + Police + Masked + Against,2019-10-30 2:51:30,http://www.chinanews.com/ga/2019/10-21/8984603.shtml,state_media,35,0,1
286,执法+警队+蒙面+规例,Law Enforcement + Police Force + Masked + Regulation,2019-10-30 2:32:28,http://www.chinanews.com/ga/2019/10-21/8984603.shtml,state_media,34,0,1
285,国际+英国+给予+居留,International + UK + give + residence,2019-10-30 1:39:31,http://www.chinanews.com/ga/2019/10-20/8984430.shtml,state_media,32,0,1
284,学生+被捕+教育局+参与,Student + arrested + Education Bureau + participation,2019-10-30 1:18:24,http://www.chinanews.com/ga/2019/10-19/8983980.shtml,state_media,31,0,1
283,维护+贺一诚+一国两制+会见,"Maintenance + He Yicheng + one country, two systems + meeting",2019-10-30 0:56:44,http://www.chinanews.com/ga/2019/10-19/8983757.shtml,state_media,34,0,1
282,演讲+认为+政治+大学,Speech + think + politics + university,2019-10-30 0:35:03,http://www.chinanews.com/ga/2019/10-19/8983718.shtml,state_media,34,0,1
281,治理+港人治港+问题+香港,Governance + Hong Kong people ruling Hong Kong + problem + Hong Kong,2019-10-30 0:13:35,http://www.chinanews.com/ga/2019/10-19/8983612.shtml,state_media,33,0,1
280,不放+同胞+香港+感谢,Do not put + fellow + Hong Kong + thanks,2019-10-29 23:51:09,http://www.chinanews.com/ga/2019/10-19/8983612.shtml,state_media,1,1,0
279,不放+同胞+香港+感谢,Do not put + fellow + Hong Kong + thanks,2019-10-29 23:50:08,http://www.chinanews.com/ga/2019/10-19/8983612.shtml,state_media,59,0,1
278,一国两制+没有+执政+总统,"One country, two systems + no + ruling + president",2019-10-29 23:22:04,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,35,0,1
277,一国两制+发展+国台+应该,"One country, two systems + development + country Taiwan + should",2019-10-29 23:00:29,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,33,0,1
276,中国崛起+共产党+台湾+统一,China's rise + Communist + Taiwan + unity,2019-10-29 22:38:24,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,34,0,1
275,共产党+民进党+台湾+反共,Communist Party + Democratic Progressive Party + Taiwan + Anti-Communist,2019-10-29 22:14:47,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,35,0,1
274,离开+认为+官员+市民,Leave + think + official + citizen,2019-10-29 21:51:57,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,34,0,1
273,蔡英文+中华民国+民进党+台湾,Tsai Ing-wen + Republic of China + Democratic Progressive Party + Taiwan,2019-10-29 21:29:40,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,35,0,1
272,中华民国+地区+独立+反对,Republic of China + Region + Independence + Opposition,2019-10-29 21:05:32,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,35,0,1
271,中华民国+认同+台湾人+是中国人,Republic of China + Identity + Taiwanese + Chinese,2019-10-29 20:40:53,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,34,0,1
270,变成+中华民国+没有+台湾,Become + Republic of China + No + Taiwan,2019-10-29 20:19:21,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,33,0,1
269,思想+台湾人+台独+大陆人,Thought + Taiwanese + Taiwan independence + mainland people,2019-10-29 19:58:25,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,34,0,1
268,转向+大陆+断交+台湾,Turn + mainland + breakpoint + Taiwan,2019-10-29 19:37:03,http://www.chinanews.com/tw/2019/10-19/8983504.shtml,state_media,33,0,1
267,马拉松+作弊+比赛+运动,Marathon + cheating + competition + sports,2019-10-29 18:47:23,http://www.chinanews.com/ty/2019/10-21/8984990.shtml,state_media,30,0,1
266,记者+工会+受伤+采访,Reporter + union + injury + interview,2019-10-29 18:24:07,http://www.chinanews.com/ty/2019/10-21/8984900.shtml,state_media,33,0,1
265,民众+引了众多的体+博览会+吸引+学习,The public + cited a lot of body + exposition + attraction + learning,2019-10-29 17:52:17,http://www.chinanews.com/it/2019/10-21/8984853.shtml,state_media,35,0,1
264,民众+吸引+博览会+成+公+学习,People + Attraction + Expo + Cheng + Gong + Learning,2019-10-29 17:28:55,http://www.chinanews.com/it/2019/10-21/8984853.shtml,state_media,35,0,1
263,挑战习近平,Challenge Xi Jinping,2019-10-29 14:53:57,http://www.chinanews.com/it/2019/10-20/8984219.shtml,state_media,1,0,0
262,挑战习近平,Challenge Xi Jinping,2019-10-29 14:52:43,http://www.chinanews.com/it/2019/10-20/8984219.shtml,state_media,48,0,1
261,非洲+世界领袖,Africa + world leader,2019-10-29 13:39:45,http://www.cnr.cn/jy/list/20191021/t20191021_524823989.shtml,state_media,1,1,0
260,非洲+世界领袖,Africa + world leader,2019-10-29 13:38:30,http://www.cnr.cn/jy/list/20191021/t20191021_524823989.shtml,state_media,41,1,1
259,中央+宣传栏+反映+继续,Central + Bulletin + Reflection + Continue,2019-10-29 13:24:08,http://www.cnr.cn/gongyi/news/20191021/t20191021_524825047.shtml,state_media,36,1,1
258,开会+会议+违反+立法,Meeting + meeting + violation + legislation,2019-10-29 12:57:53,http://news.cnr.cn/gjxw/gnews/20191021/t20191021_524823749.shtml,state_media,37,0,1
257,办案+个人+干预+司法体制,Case handling + personal + intervention + judicial system,2019-10-29 12:31:32,http://politics.people.com.cn/n1/2019/1021/c1001-31412316.html,state_media,35,0,1
256,布局+四中全会,Layout + Fourth Plenary Session,2019-10-29 12:07:39,http://politics.people.com.cn/n1/2019/1021/c1001-31412316.html,state_media,44,0,1
255,没有+民众+冲突+记者,No + people + conflict + reporter,2019-10-29 11:45:53,http://www.xinhuanet.com/world/2019-10/22/c_1125138563.htm,state_media,33,0,1
254,香港+动荡+中方+不满,Hong Kong + turmoil + Chinese + dissatisfaction,2019-10-29 11:23:26,http://www.xinhuanet.com/world/2019-10/22/c_1125138563.htm,state_media,31,0,1
253,访华+进口+国际+博览会,Visit China + Import + International + Expo,2019-10-29 11:01:23,http://www.xinhuanet.com/world/2019-10/22/c_1125138563.htm,state_media,35,0,1
252,达成+WTO+磋商+关税,Achieve +WTO+ consultation + tariff,2019-10-29 10:40:55,http://www.xinhuanet.com/world/2019-10/22/c_1125138563.htm,state_media,32,0,1
251,匪首+习近平,Dagger + Xi Jinping,2019-10-28 12:44:45,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,1,1,0
250,匪首+习近平,Dagger + Xi Jinping,2019-10-28 12:43:28,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,53,1,1
249,70周年+习近平+骚乱,70th Anniversary + Xi Jinping + Riot,2019-10-25 22:31:48,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,1,1,0
248,70周年+习近平+骚乱,70th Anniversary + Xi Jinping + Riot,2019-10-25 22:30:31,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,48,1,1
247,围攻+国家主席,Siege + National President,2019-10-25 22:11:59,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,1,1,0
246,围攻+国家主席,Siege + National President,2019-10-25 22:10:42,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,43,1,1
245,怂+习近平,怂+Xi Jinping,2019-10-25 21:45:15,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,39,0,1
244,现场+北京+震动+大震,Live + Beijing + vibration + large earthquake,2019-10-25 21:31:18,http://www.xinhuanet.com/politics/2019-10/22/c_1125138118.htm,state_media,31,0,1
243,发现+比赛+军人+运动员,Discover + match + soldier + athlete,2019-10-25 20:18:35,http://sports.xinhuanet.com/c/2019-10/21/c_1125133806.htm,state_media,34,0,1
242,维尼+流血,Pooh + bleeding,2019-10-25 19:57:49,http://sports.xinhuanet.com/c/2019-10/21/c_1125133806.htm,state_media,1,1,0
241,维尼+流血,Pooh + bleeding,2019-10-25 19:56:33,http://sports.xinhuanet.com/c/2019-10/21/c_1125133806.htm,state_media,42,1,1
240,立法+处理+议员+审议,Legislation + Processing + Members + Review,2019-10-25 19:35:35,http://www.xinhuanet.com/world/2019-10/22/c_1125138428.htm,state_media,35,0,1
239,吸食+销售+电子+肺病,Smoking + sales + electronic + lung disease,2019-10-25 19:12:34,http://www.xinhuanet.com/fortune/2019-10/22/c_1125133918.htm,state_media,33,0,1
238,学生+条文+呼吁+没有,Student + Article + Call + No,2019-10-25 18:50:55,http://www.xinhuanet.com/fortune/2019-10/22/c_1125133918.htm,state_media,37,0,1
237,中长期+下行+同比增长,Medium and long term + down + year-on-year growth,2019-10-25 18:22:18,http://www.xinhuanet.com/fortune/2019-10/22/c_1125133946.htm,state_media,33,0,1
236,管辖权+香港+行使+愿意,Jurisdiction + Hong Kong + Exercise + Willingness,2019-10-25 17:59:25,http://www.xinhuanet.com/gangao/2019-10/23/c_1125138634.htm,state_media,30,0,1
235,民主制度+中共+专制制度,Democratic system + CCP + autocracy,2019-10-25 17:32:32,http://theory.gmw.cn/2019-10/22/content_33252883.htm,state_media,37,1,1
234,批评+国社+总书记,Criticism + State Council + General Secretary,2019-10-25 16:59:07,http://theory.gmw.cn/2019-10/22/content_33252883.htm,state_media,1,1,0
233,批评+国社+总书记,Criticism + State Council + General Secretary,2019-10-25 16:57:53,http://theory.gmw.cn/2019-10/22/content_33252883.htm,state_media,48,1,1
232,习近平+文化水平低,Xi Jinping + low level of education,2019-10-25 10:56:34,http://news.gmw.cn/2019-10/22/content_33252158.htm,state_media,1,1,0
231,习近平+文化水平低,Xi Jinping + low level of education,2019-10-25 10:55:33,http://news.gmw.cn/2019-10/22/content_33252158.htm,state_media,44,1,1
230,总书记+救世主,General Secretary + Savior,2019-10-25 8:27:38,http://theory.gmw.cn/2019-10/22/content_33253538.htm,state_media,1,1,0
229,总书记+救世主,General Secretary + Savior,2019-10-25 8:26:37,http://theory.gmw.cn/2019-10/22/content_33253538.htm,state_media,50,1,1
228,斗争+内忧外患+习近平,Struggle + internal and external troubles + Xi Jinping,2019-10-25 8:09:12,http://theory.gmw.cn/2019-10/22/content_33253538.htm,state_media,38,0,1
227,总书记+推翻帝制,General Secretary + overthrowing the monarchy,2019-10-25 6:24:35,http://theory.gmw.cn/2019-10/22/content_33253538.htm,state_media,1,1,0
226,总书记+推翻帝制,General Secretary + overthrowing the monarchy,2019-10-25 6:23:34,http://theory.gmw.cn/2019-10/22/content_33253538.htm,state_media,52,0,1
225,潜规则+作风建设+教育实践活动+形式主义,Unspoken rules + style construction + educational practice activities + formalism,2019-10-25 6:05:28,http://news.gmw.cn/2019-10/22/content_33252150.htm,state_media,42,1,1
224,举行+军人+解放军+比赛,Held + Military + Liberation Army + Competition,2019-10-25 5:36:29,http://mil.gmw.cn/2019-10/22/content_33252289.htm,state_media,35,0,1
223,调查+机制+记者+认证,Survey + Mechanism + Reporter + Certification,2019-10-25 5:08:42,http://politics.gmw.cn/2019-10/22/content_33252462.htm,state_media,35,0,1
222,中央巡视组+专项巡视+常规+工作,Central inspection team + special inspection + regular + work,2019-10-25 4:42:53,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,40,1,1
221,强化+记者+报道+常识,Strengthen + reporter + report + common sense,2019-10-25 3:18:45,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,36,0,1
220,被问责+总书记,Being accountable + general secretary,2019-10-25 2:56:57,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,1,1,0
219,被问责+总书记,Being accountable + general secretary,2019-10-25 2:55:59,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,60,1,1
218,总书记+倒逼改革,General Secretary + forced reform,2019-10-25 2:42:31,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,32,0,1
217,不出+常小兵+违纪违法+宁延令,No + Chang Xiaobing + Violation of the law + Ning Yanling,2019-10-25 2:27:47,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,32,0,1
216,认为+制度+恐惧+找出,Think + system + fear + find out,2019-10-25 1:33:44,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,34,0,1
215,总书记+斗争+恐惧,General secretary + struggle + fear,2019-10-25 1:00:08,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,36,0,1
214,岐山+靠山,Lushan + backing,2019-10-25 0:42:43,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,39,1,1
213,巡视组+中央纪委+落马+王岐山,Patrol Group + Central Commission for Discipline Inspection + Falling Horse + Wang Qishan,2019-10-25 0:29:17,http://politics.people.com.cn/n1/2019/1022/c429373-31413115.html,state_media,41,1,1
212,中国共产党+统制+指导+习近平,Communist Party of China + Control + Guidance + Xi Jinping,2019-10-25 0:07:10,http://politics.people.com.cn/n1/2019/1022/c1001-31412547.html,state_media,34,0,1
211,专政+剥削+习近平,Dictatorship + Exploitation + Xi Jinping,2019-10-24 23:43:52,http://politics.people.com.cn/n1/2019/1022/c1001-31412547.html,state_media,39,0,1
210,中央全会+会议+召开+决定,Central Plenary Session + Conference + Convection + Decision,2019-10-24 23:25:33,http://politics.people.com.cn/n1/2019/1022/c1001-31412363.html,state_media,37,0,1
209,加泰+参与+类似+示威者,Jiatai + participation + similar + demonstrators,2019-10-24 22:28:28,http://world.people.com.cn/n1/2019/1022/c1002-31414595.html,state_media,35,0,1
208,合作+阮春福+越南+签署,Cooperation + Hunchun Fu + Vietnam + Signing,2019-10-24 22:03:30,http://world.people.com.cn/n1/2019/1022/c1002-31414575.html,state_media,36,0,1
207,大选+选举+加拿大+中国政府,General election + election + Canada + Chinese government,2019-10-24 21:44:16,http://world.people.com.cn/n1/2019/1022/c1002-31414570.html,state_media,35,0,1
206,调查+香港+受访+商会,Survey + Hong Kong + Interview + Chamber of Commerce,2019-10-24 20:07:09,http://world.people.com.cn/n1/2019/1022/c1002-31414570.html,state_media,37,0,1
205,脱钩+进程+白宫+推进,Decoupling + Process + White House + Advance,2019-10-24 18:11:19,http://world.people.com.cn/n1/2019/1022/c1002-31414570.html,state_media,35,0,1
204,冲击+香港+制裁+国际,Impact + Hong Kong + Sanctions + International,2019-10-24 17:48:53,http://world.people.com.cn/n1/2019/1022/c1002-31414570.html,state_media,34,0,1
203,总统+台湾+领导人+中华民国,President + Taiwan + Leader + Republic of China,2019-10-24 16:42:28,http://world.people.com.cn/n1/2019/1022/c1002-31413934.html,state_media,35,0,1
202,协助+内容+审议+法案,Assistance + Content + Review + Act,2019-10-24 16:15:04,http://world.people.com.cn/n1/2019/1022/c1002-31413810.html,state_media,38,0,1
201,宣布+法案+消息人士+撤回,Announced + bill + source + withdrawal,2019-10-24 15:52:45,http://world.people.com.cn/n1/2019/1022/c1002-31413810.html,state_media,35,0,1
200,告诉+谈判+塔利班+阿富汗,Tell + Negotiation + Taliban + Afghanistan,2019-10-24 15:27:05,http://world.people.com.cn/n1/2019/1022/c1002-31413274.html,state_media,33,0,1
199,一带一路+大大+殖民,Belt and Road + Big + Colonial,2019-10-24 14:25:45,http://world.people.com.cn/n1/2019/1022/c1002-31412745.html,state_media,1,1,0
198,一带一路+大大+殖民,Belt and Road + Big + Colonial,2019-10-24 14:24:49,http://world.people.com.cn/n1/2019/1022/c1002-31412745.html,state_media,49,1,1
197,冲击+示威者+纵火+破坏,Impact + Demonstrator + Arson + Destruction,2019-10-24 14:03:29,http://world.people.com.cn/n1/2019/1022/c1002-31412445.html,state_media,32,0,1
196,抗议者+有的国家+示威+上街,Protesters + some countries + demonstrations + street,2019-10-24 13:39:42,http://world.people.com.cn/n1/2019/1022/c1002-31412445.html,state_media,33,0,1
195,暴乱+引发+报道+暴徒,Riot + trigger + report + mob,2019-10-24 13:13:36,http://world.people.com.cn/n1/2019/1022/c1002-31412445.html,state_media,36,0,1
194,警察+升温+对抗+市民,Police + warming + confrontation + citizens,2019-10-24 12:51:41,http://world.people.com.cn/n1/2019/1022/c1002-31412445.html,state_media,33,0,1
193,唱+国家主席+萨克斯,Sing + Country President + Saxophone,2019-10-24 12:23:21,http://world.people.com.cn/n1/2019/1022/c1002-31412414.html,state_media,33,0,1
192,木子+爆料,Muzi + broke,2019-10-24 11:22:51,http://intl.ce.cn/qqss/201910/22/t20191022_33399504.shtml,state_media,41,1,1
191,新闻+诉讼+报道+证人,News + Litigation + Report + Witness,2019-10-24 11:11:26,http://intl.ce.cn/qqss/201910/22/t20191022_33399504.shtml,state_media,36,0,1
